metric,metric_display,test,trend,aspect,total_strata,combined_z_stat,two_tailed_p,one_sided_p_value,supports_expected,expected_direction,finding,scenario,example_count,model_id,model_name,jt_statistic,jt_pvalue,rule_count
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.259).,2.0,,-4,gpt-oss (20.9 B),1.5,0.2588705647176412,7.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.235).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.2353823088455772,8.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.0775).,2.0,,-2,llama 3.1 (8 B),0.5,0.07746126936531735,8.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.0775).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.07746126936531735,8.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.166).,2.0,,-4,gpt-oss (20.9 B),1.0,0.1664167916041979,8.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.259).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.2588705647176412,9.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.152).,2.0,,-2,llama 3.1 (8 B),1.0,0.15242378810594703,9.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.157).,2.0,,-3,mistral-nemo (12.2 B),1.0,0.15692153923038482,9.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.0885).,2.0,,-4,gpt-oss (20.9 B),0.5,0.08845577211394302,9.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.161).,2.0,,-1,llama 3.2 (3.2 B),1.0,0.16141929035482258,10.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.0925).,2.0,,-2,llama 3.1 (8 B),0.5,0.09245377311344327,10.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.0995).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.09945027486256872,10.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.236).,2.0,,-4,gpt-oss (20.9 B),1.5,0.23588205897051473,10.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.163).,2.0,,-1,llama 3.2 (3.2 B),1.0,0.1629185407296352,11.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.08).,2.0,,-2,llama 3.1 (8 B),0.5,0.079960019990005,11.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.08).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.079960019990005,11.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.336).,2.0,,-4,gpt-oss (20.9 B),2.0,0.335832083958021,11.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.083).,2.0,,-1,llama 3.2 (3.2 B),0.5,0.08295852073963018,12.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.079).,2.0,,-2,llama 3.1 (8 B),0.5,0.07896051974012994,12.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.074).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.07396301849075462,12.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.257).,2.0,,-4,gpt-oss (20.9 B),1.5,0.25737131434282856,12.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.0875).,2.0,,-1,llama 3.2 (3.2 B),0.5,0.08745627186406797,13.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.075).,2.0,,-2,llama 3.1 (8 B),0.5,0.07496251874062969,13.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.0895).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.08945527236381809,13.0
dag_graph_edit_distance,DAG Graph Edit Distance,jonckheere_terpstra,example_count,example_count_vs_dag_graph_edit_distance,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.746).,2.0,,-4,gpt-oss (20.9 B),3.5,0.7461269365317341,13.0
false_tool_count,False Tool Count,spearman_meta,rule_count,rule_count_vs_false_tool_count,16.0,0.051842865606967645,0.958653899640016,0.520673050179992,False,decreasing,No significant evidence of decreasing False Tool Count with more rules,,,,,,,
false_tool_count,False Tool Count,spearman_meta,example_count,example_count_vs_false_tool_count,54.0,-10.561602593977511,4.489310498771396e-26,2.244655249385698e-26,True,decreasing,Combined correlation supports decreasing False Tool Count with more examples,,,,,,,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=1).,1.0,0.0,-1,llama 3.2 (3.2 B),62.0,1.0,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.414).,1.0,0.0,-2,llama 3.1 (8 B),37.0,0.41379310344827586,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,True,decreasing,Evidence for decreasing False Tool Count with higher rule count (p=0.0015).,1.0,0.0,-3,mistral-nemo (12.2 B),21.0,0.0014992503748125937,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.653).,1.0,0.0,-4,gpt-oss (20.9 B),41.5,0.6531734132933533,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.817).,1.0,1.0,-1,llama 3.2 (3.2 B),45.0,0.8170914542728636,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.1).,1.0,1.0,-2,llama 3.1 (8 B),28.5,0.10044977511244378,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.213).,1.0,1.0,-4,gpt-oss (20.9 B),33.0,0.2128935532233883,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.917).,1.0,2.0,-1,llama 3.2 (3.2 B),49.0,0.9165417291354323,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.8).,1.0,2.0,-2,llama 3.1 (8 B),44.5,0.7996001999000499,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.686).,1.0,2.0,-4,gpt-oss (20.9 B),41.5,0.6856571714142928,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.607).,1.0,3.0,-1,llama 3.2 (3.2 B),40.0,0.6071964017991005,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,True,decreasing,Evidence for decreasing False Tool Count with higher rule count (p=0.0055).,1.0,3.0,-2,llama 3.1 (8 B),27.5,0.005497251374312844,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.987).,1.0,3.0,-3,mistral-nemo (12.2 B),49.0,0.9865067466266867,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,True,decreasing,Evidence for decreasing False Tool Count with higher rule count (p=0.044).,2.0,0.0,-1,llama 3.2 (3.2 B),24.5,0.04397801099450275,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=1).,2.0,0.0,-2,llama 3.1 (8 B),45.0,1.0,
false_tool_count,False Tool Count,jonckheere_terpstra,rule_count,rule_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.378).,2.0,0.0,-3,mistral-nemo (12.2 B),37.0,0.37831084457771114,
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.071).,1.0,,-1,llama 3.2 (3.2 B),0.5,0.07096451774112944,1.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.38).,1.0,,-2,llama 3.1 (8 B),2.0,0.3798100949525237,1.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.243).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.2433783108445777,1.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.079).,1.0,,-1,llama 3.2 (3.2 B),0.5,0.07896051974012994,2.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.838).,1.0,,-2,llama 3.1 (8 B),4.0,0.8380809595202399,2.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.249).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2493753123438281,2.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.0895).,1.0,,-1,llama 3.2 (3.2 B),0.5,0.08945527236381809,3.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.747).,1.0,,-2,llama 3.1 (8 B),3.5,0.7471264367816092,3.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.256).,1.0,,-3,mistral-nemo (12.2 B),1.5,0.2563718140929535,3.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.483).,1.0,,-4,gpt-oss (20.9 B),2.5,0.4827586206896552,3.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.0865).,1.0,,-1,llama 3.2 (3.2 B),0.5,0.0864567716141929,4.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.24).,1.0,,-2,llama 3.1 (8 B),1.5,0.24037981009495252,4.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.266).,1.0,,-4,gpt-oss (20.9 B),1.5,0.2658670664667666,4.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.185).,1.0,,-1,llama 3.2 (3.2 B),1.0,0.18490754622688654,5.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,True,decreasing,Evidence for decreasing False Tool Count with higher example count (p=0.047).,1.0,,-2,llama 3.1 (8 B),0.0,0.04697651174412794,5.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,True,decreasing,Evidence for decreasing False Tool Count with higher example count (p=0.049).,1.0,,-1,llama 3.2 (3.2 B),0.0,0.04897551224387806,6.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.515).,1.0,,-2,llama 3.1 (8 B),2.5,0.5147426286856571,6.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.515).,1.0,,-4,gpt-oss (20.9 B),2.5,0.5147426286856571,6.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.164).,1.0,,-1,llama 3.2 (3.2 B),1.0,0.16441779110444776,7.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.359).,1.0,,-2,llama 3.1 (8 B),2.0,0.35932033983008493,7.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,True,decreasing,Evidence for decreasing False Tool Count with higher example count (p=0.0485).,1.0,,-1,llama 3.2 (3.2 B),0.0,0.04847576211894053,8.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.498).,1.0,,-2,llama 3.1 (8 B),2.5,0.49775112443778113,8.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.257).,1.0,,-4,gpt-oss (20.9 B),1.5,0.25737131434282856,8.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.162).,1.0,,-1,llama 3.2 (3.2 B),1.0,0.16241879060469766,9.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.391).,1.0,,-2,llama 3.1 (8 B),2.0,0.39080459770114945,9.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.167).,1.0,,-4,gpt-oss (20.9 B),1.0,0.16691654172913542,9.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=0.388).,1.0,,-1,llama 3.2 (3.2 B),2.0,0.38780609695152424,10.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,True,decreasing,Evidence for decreasing False Tool Count with higher example count (p=0.042).,1.0,,-2,llama 3.1 (8 B),0.0,0.041979010494752625,10.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,False,decreasing,No significant monotonic decreasing trend detected (p=1).,1.0,,-3,mistral-nemo (12.2 B),4.5,1.0,10.0
false_tool_count,False Tool Count,jonckheere_terpstra,example_count,example_count_vs_false_tool_count,,,,,True,decreasing,Evidence for decreasing False Tool Count with higher example count (p=0.039).,1.0,,-1,llama 3.2 (3.2 B),0.0,0.038980509745127435,11.0
